"GEO_ID","P001001","NAME"
"0500000US24001","75087","Allegany County, Maryland"
"0500000US24003","537656","Anne Arundel County, Maryland"
"0500000US24005","805029(r42279)","Baltimore County, Maryland"
"0500000US24009","88737","Calvert County, Maryland"
"0500000US24011","33066","Caroline County, Maryland"
"0500000US24013","167134","Carroll County, Maryland"
"0500000US24015","101108","Cecil County, Maryland"
"0500000US24017","146551","Charles County, Maryland"
"0500000US24019","32618","Dorchester County, Maryland"
"0500000US24021","233385","Frederick County, Maryland"
"0500000US24023","30097","Garrett County, Maryland"
"0500000US24025","244826","Harford County, Maryland"
"0500000US24027","287085","Howard County, Maryland"
"0500000US24029","20197","Kent County, Maryland"
"0500000US24031","971777","Montgomery County, Maryland"
"0500000US24033","863420","Prince George's County, Maryland"
"0500000US24035","47798","Queen Anne's County, Maryland"
"0500000US24037","105151","St. Mary's County, Maryland"
"0500000US24039","26470","Somerset County, Maryland"
"0500000US24041","37782","Talbot County, Maryland"
"0500000US24043","147430","Washington County, Maryland"
"0500000US24045","98733","Wicomico County, Maryland"
"0500000US24047","51454","Worcester County, Maryland"
"0500000US24510","620961(r42352)","Baltimore city, Maryland"
"0500000US25001","215888","Barnstable County, Massachusetts"
"0500000US25003","131219","Berkshire County, Massachusetts"
"0500000US25005","548285","Bristol County, Massachusetts"
"0500000US25007","16535","Dukes County, Massachusetts"
"0500000US25009","743159","Essex County, Massachusetts"
"0500000US25011","71372","Franklin County, Massachusetts"
"0500000US25013","463490","Hampden County, Massachusetts"
"0500000US25015","158080","Hampshire County, Massachusetts"
"0500000US25017","1503085","Middlesex County, Massachusetts"
"0500000US25019","10172","Nantucket County, Massachusetts"
"0500000US25021","670850(r45073)","Norfolk County, Massachusetts"
"0500000US25023","494919","Plymouth County, Massachusetts"
"0500000US25025","722023(r45082)","Suffolk County, Massachusetts"
"0500000US25027","798552","Worcester County, Massachusetts"
"0500000US26001","10942","Alcona County, Michigan"
"0500000US26003","9601","Alger County, Michigan"
"0500000US26005","111408","Allegan County, Michigan"
"0500000US26007","29598","Alpena County, Michigan"
"0500000US26009","23580","Antrim County, Michigan"
"0500000US26011","15899","Arenac County, Michigan"
"0500000US26013","8860","Baraga County, Michigan"
"0500000US26015","59173","Barry County, Michigan"
"0500000US26017","107771","Bay County, Michigan"
"0500000US26019","17525","Benzie County, Michigan"
"0500000US26021","156813","Berrien County, Michigan"
"0500000US26023","45248","Branch County, Michigan"
"0500000US26025","136146","Calhoun County, Michigan"
"0500000US26027","52293","Cass County, Michigan"
"0500000US26029","25949","Charlevoix County, Michigan"
"0500000US26031","26152","Cheboygan County, Michigan"
"0500000US26033","38520","Chippewa County, Michigan"
"0500000US26035","30926","Clare County, Michigan"
"0500000US26037","75382","Clinton County, Michigan"
"0500000US26039","14074","Crawford County, Michigan"
"0500000US26041","37069","Delta County, Michigan"
"0500000US26043","26168","Dickinson County, Michigan"
"0500000US26045","107759","Eaton County, Michigan"
"0500000US26047","32694","Emmet County, Michigan"
"0500000US26049","425790","Genesee County, Michigan"
"0500000US26051","25692","Gladwin County, Michigan"
"0500000US26053","16427","Gogebic County, Michigan"
"0500000US26055","86986","Grand Traverse County, Michigan"
"0500000US26057","42476","Gratiot County, Michigan"
"0500000US26059","46688","Hillsdale County, Michigan"
"0500000US26061","36628","Houghton County, Michigan"
"0500000US26063","33118","Huron County, Michigan"
"0500000US26065","280895","Ingham County, Michigan"
"0500000US26067","63905","Ionia County, Michigan"
"0500000US26069","25887","Iosco County, Michigan"
"0500000US26071","11817","Iron County, Michigan"
"0500000US26073","70311","Isabella County, Michigan"
"0500000US26075","160248","Jackson County, Michigan"
"0500000US26077","250331","Kalamazoo County, Michigan"
"0500000US26079","17153","Kalkaska County, Michigan"
"0500000US26081","602622","Kent County, Michigan"
"0500000US26083","2156","Keweenaw County, Michigan"
"0500000US26085","11539","Lake County, Michigan"
"0500000US26087","88319","Lapeer County, Michigan"
"0500000US26089","21708","Leelanau County, Michigan"
"0500000US26091","99892","Lenawee County, Michigan"
"0500000US26093","180967","Livingston County, Michigan"
"0500000US26095","6631","Luce County, Michigan"
"0500000US26097","11113","Mackinac County, Michigan"
"0500000US26099","840978","Macomb County, Michigan"
"0500000US26101","24733","Manistee County, Michigan"
"0500000US26103","67077","Marquette County, Michigan"
"0500000US26105","28705","Mason County, Michigan"
"0500000US26107","42798","Mecosta County, Michigan"
"0500000US26109","24029","Menominee County, Michigan"
"0500000US26111","83629","Midland County, Michigan"
"0500000US26113","14849","Missaukee County, Michigan"
"0500000US26115","152021","Monroe County, Michigan"
"0500000US26117","63342","Montcalm County, Michigan"
"0500000US26119","9765","Montmorency County, Michigan"
"0500000US26121","172188","Muskegon County, Michigan"
"0500000US26123","48460","Newaygo County, Michigan"
"0500000US26125","1202362","Oakland County, Michigan"
"0500000US26127","26570","Oceana County, Michigan"
"0500000US26129","21699","Ogemaw County, Michigan"
"0500000US26131","6780","Ontonagon County, Michigan"
"0500000US26133","23528","Osceola County, Michigan"
"0500000US26135","8640","Oscoda County, Michigan"
"0500000US26137","24164","Otsego County, Michigan"
"0500000US26139","263801","Ottawa County, Michigan"
"0500000US26141","13376","Presque Isle County, Michigan"
"0500000US26143","24449","Roscommon County, Michigan"
"0500000US26145","200169","Saginaw County, Michigan"
"0500000US26147","163040","St. Clair County, Michigan"
"0500000US26149","61295","St. Joseph County, Michigan"
"0500000US26151","43114","Sanilac County, Michigan"
"0500000US26153","8485","Schoolcraft County, Michigan"
"0500000US26155","70648","Shiawassee County, Michigan"
"0500000US26157","55729","Tuscola County, Michigan"
"0500000US26159","76258","Van Buren County, Michigan"
"0500000US26161","344791","Washtenaw County, Michigan"
"0500000US26163","1820584(r45185)","Wayne County, Michigan"
"0500000US26165","32735","Wexford County, Michigan"
"0500000US27001","16202","Aitkin County, Minnesota"
"0500000US27003","330844","Anoka County, Minnesota"
"0500000US27005","32504","Becker County, Minnesota"
"0500000US27007","44442","Beltrami County, Minnesota"
"0500000US27009","38451","Benton County, Minnesota"
"0500000US27011","5269","Big Stone County, Minnesota"
"0500000US27013","64013","Blue Earth County, Minnesota"
"0500000US27015","25893","Brown County, Minnesota"
"0500000US27017","35386","Carlton County, Minnesota"
"0500000US27019","91042","Carver County, Minnesota"
"0500000US27021","28567","Cass County, Minnesota"
"0500000US27023","12441","Chippewa County, Minnesota"
"0500000US27025","53887","Chisago County, Minnesota"
"0500000US27027","58999","Clay County, Minnesota"
"0500000US27029","8695","Clearwater County, Minnesota"
"0500000US27031","5176","Cook County, Minnesota"
"0500000US27033","11687","Cottonwood County, Minnesota"
"0500000US27035","62500","Crow Wing County, Minnesota"
"0500000US27037","398552","Dakota County, Minnesota"
"0500000US27039","20087","Dodge County, Minnesota"
"0500000US27041","36009","Douglas County, Minnesota"
"0500000US27043","14553","Faribault County, Minnesota"
"0500000US27045","20866","Fillmore County, Minnesota"
"0500000US27047","31255","Freeborn County, Minnesota"
"0500000US27049","46183","Goodhue County, Minnesota"
"0500000US27051","6018","Grant County, Minnesota"
"0500000US27053","1152425","Hennepin County, Minnesota"
"0500000US27055","19027","Houston County, Minnesota"
"0500000US27057","20428","Hubbard County, Minnesota"
"0500000US27059","37816","Isanti County, Minnesota"
"0500000US27061","45058","Itasca County, Minnesota"
"0500000US27063","10266","Jackson County, Minnesota"
"0500000US27065","16239","Kanabec County, Minnesota"
"0500000US27067","42239","Kandiyohi County, Minnesota"
"0500000US27069","4552","Kittson County, Minnesota"
"0500000US27071","13311","Koochiching County, Minnesota"
"0500000US27073","7259","Lac qui Parle County, Minnesota"
"0500000US27075","10866","Lake County, Minnesota"
"0500000US27077","4045","Lake of the Woods County, Minnesota"
"0500000US27079","27703","Le Sueur County, Minnesota"
"0500000US27081","5896","Lincoln County, Minnesota"
"0500000US27083","25857","Lyon County, Minnesota"
"0500000US27085","36651","McLeod County, Minnesota"
"0500000US27087","5413","Mahnomen County, Minnesota"
"0500000US27089","9439","Marshall County, Minnesota"
"0500000US27091","20840","Martin County, Minnesota"
"0500000US27093","23300","Meeker County, Minnesota"
"0500000US27095","26097","Mille Lacs County, Minnesota"
"0500000US27097","33198","Morrison County, Minnesota"
"0500000US27099","39163","Mower County, Minnesota"
"0500000US27101","8725","Murray County, Minnesota"
"0500000US27103","32727","Nicollet County, Minnesota"
"0500000US27105","21378","Nobles County, Minnesota"
"0500000US27107","6852","Norman County, Minnesota"
"0500000US27109","144248","Olmsted County, Minnesota"
"0500000US27111","57303","Otter Tail County, Minnesota"
"0500000US27113","13930","Pennington County, Minnesota"
"0500000US27115","29750","Pine County, Minnesota"
"0500000US27117","9596","Pipestone County, Minnesota"
"0500000US27119","31600","Polk County, Minnesota"
"0500000US27121","10995","Pope County, Minnesota"
"0500000US27123","508640","Ramsey County, Minnesota"
"0500000US27125","4089","Red Lake County, Minnesota"
"0500000US27127","16059","Redwood County, Minnesota"
"0500000US27129","15730","Renville County, Minnesota"
"0500000US27131","64142","Rice County, Minnesota"
"0500000US27133","9687","Rock County, Minnesota"
"0500000US27135","15629","Roseau County, Minnesota"
"0500000US27137","200226","St. Louis County, Minnesota"
"0500000US27139","129928","Scott County, Minnesota"
"0500000US27141","88499","Sherburne County, Minnesota"
"0500000US27143","15226","Sibley County, Minnesota"
"0500000US27145","150642","Stearns County, Minnesota"
"0500000US27147","36576","Steele County, Minnesota"
"0500000US27149","9726","Stevens County, Minnesota"
"0500000US27151","9783","Swift County, Minnesota"
"0500000US27153","24895","Todd County, Minnesota"
"0500000US27155","3558","Traverse County, Minnesota"
"0500000US27157","21676","Wabasha County, Minnesota"
"0500000US27159","13843","Wadena County, Minnesota"
"0500000US27161","19136","Waseca County, Minnesota"
"0500000US27163","238136","Washington County, Minnesota"
"0500000US27165","11211","Watonwan County, Minnesota"
"0500000US27167","6576","Wilkin County, Minnesota"
"0500000US27169","51461","Winona County, Minnesota"
"0500000US27171","124700","Wright County, Minnesota"
"0500000US27173","10438","Yellow Medicine County, Minnesota"
"0500000US28001","32297","Adams County, Mississippi"
"0500000US28003","37057","Alcorn County, Mississippi"
"0500000US28005","13131","Amite County, Mississippi"
"0500000US28007","19564","Attala County, Mississippi"
"0500000US28009","8729","Benton County, Mississippi"
"0500000US28011","34145","Bolivar County, Mississippi"
"0500000US28013","14962","Calhoun County, Mississippi"
"0500000US28015","10597","Carroll County, Mississippi"
"0500000US28017","17392","Chickasaw County, Mississippi"
"0500000US28019","8547","Choctaw County, Mississippi"
"0500000US28021","9604","Claiborne County, Mississippi"
"0500000US28023","16732","Clarke County, Mississippi"
"0500000US28025","20634","Clay County, Mississippi"
"0500000US28027","26151","Coahoma County, Mississippi"
"0500000US28029","29449","Copiah County, Mississippi"
"0500000US28031","19568","Covington County, Mississippi"
"0500000US28033","161252","DeSoto County, Mississippi"
"0500000US28035","74934","Forrest County, Mississippi"
"0500000US28037","8118","Franklin County, Mississippi"
"0500000US28039","22578","George County, Mississippi"
"0500000US28041","14400","Greene County, Mississippi"
"0500000US28043","21906","Grenada County, Mississippi"
"0500000US28045","43929","Hancock County, Mississippi"
"0500000US28047","187105","Harrison County, Mississippi"
"0500000US28049","245285","Hinds County, Mississippi"
"0500000US28051","19198","Holmes County, Mississippi"
"0500000US28053","9375","Humphreys County, Mississippi"
"0500000US28055","1406","Issaquena County, Mississippi"
"0500000US28057","23401","Itawamba County, Mississippi"
"0500000US28059","139668","Jackson County, Mississippi"
"0500000US28061","17062","Jasper County, Mississippi"
"0500000US28063","7726","Jefferson County, Mississippi"
"0500000US28065","12487","Jefferson Davis County, Mississippi"
"0500000US28067","67761","Jones County, Mississippi"
"0500000US28069","10456","Kemper County, Mississippi"
"0500000US28071","47351","Lafayette County, Mississippi"
"0500000US28073","55658","Lamar County, Mississippi"
"0500000US28075","80261","Lauderdale County, Mississippi"
"0500000US28077","12929","Lawrence County, Mississippi"
"0500000US28079","23805","Leake County, Mississippi"
"0500000US28081","82910","Lee County, Mississippi"
"0500000US28083","32317","Leflore County, Mississippi"
"0500000US28085","34869","Lincoln County, Mississippi"
"0500000US28087","59779","Lowndes County, Mississippi"
"0500000US28089","95203","Madison County, Mississippi"
"0500000US28091","27088","Marion County, Mississippi"
"0500000US28093","37144","Marshall County, Mississippi"
"0500000US28095","36989","Monroe County, Mississippi"
"0500000US28097","10925","Montgomery County, Mississippi"
"0500000US28099","29676","Neshoba County, Mississippi"
"0500000US28101","21720","Newton County, Mississippi"
"0500000US28103","11545","Noxubee County, Mississippi"
"0500000US28105","47671","Oktibbeha County, Mississippi"
"0500000US28107","34707","Panola County, Mississippi"
"0500000US28109","55834","Pearl River County, Mississippi"
"0500000US28111","12250","Perry County, Mississippi"
"0500000US28113","40404","Pike County, Mississippi"
"0500000US28115","29957","Pontotoc County, Mississippi"
"0500000US28117","25276","Prentiss County, Mississippi"
"0500000US28119","8223","Quitman County, Mississippi"
"0500000US28121","141617","Rankin County, Mississippi"
"0500000US28123","28264","Scott County, Mississippi"
"0500000US28125","4916","Sharkey County, Mississippi"
"0500000US28127","27503","Simpson County, Mississippi"
"0500000US28129","16491","Smith County, Mississippi"
"0500000US28131","17786","Stone County, Mississippi"
"0500000US28133","29450","Sunflower County, Mississippi"
"0500000US28135","15378","Tallahatchie County, Mississippi"
"0500000US28137","28886","Tate County, Mississippi"
"0500000US28139","22232","Tippah County, Mississippi"
"0500000US28141","19593","Tishomingo County, Mississippi"
"0500000US28143","10778","Tunica County, Mississippi"
"0500000US28145","27134","Union County, Mississippi"
"0500000US28147","15443","Walthall County, Mississippi"
"0500000US28149","48773","Warren County, Mississippi"
"0500000US28151","51137","Washington County, Mississippi"
"0500000US28153","20747","Wayne County, Mississippi"
"0500000US28155","10253","Webster County, Mississippi"
"0500000US28157","9878","Wilkinson County, Mississippi"
"0500000US28159","19198","Winston County, Mississippi"
"0500000US28161","12678","Yalobusha County, Mississippi"
"0500000US28163","28065","Yazoo County, Mississippi"
"0500000US29001","25607","Adair County, Missouri"
"0500000US29003","17291","Andrew County, Missouri"
"0500000US29005","5685","Atchison County, Missouri"
"0500000US29007","25529","Audrain County, Missouri"
"0500000US29009","35597","Barry County, Missouri"
"0500000US29011","12402","Barton County, Missouri"
"0500000US29013","17049","Bates County, Missouri"
"0500000US29015","19056","Benton County, Missouri"
"0500000US29017","12363","Bollinger County, Missouri"
"0500000US29019","162642","Boone County, Missouri"
"0500000US29021","89201","Buchanan County, Missouri"
"0500000US29023","42794","Butler County, Missouri"
"0500000US29025","9424","Caldwell County, Missouri"
"0500000US29027","44332","Callaway County, Missouri"
"0500000US29029","44002","Camden County, Missouri"
"0500000US29031","75674","Cape Girardeau County, Missouri"
"0500000US29033","9295","Carroll County, Missouri"
"0500000US29035","6265","Carter County, Missouri"
"0500000US29037","99478","Cass County, Missouri"
"0500000US29039","13982","Cedar County, Missouri"
"0500000US29041","7831","Chariton County, Missouri"
"0500000US29043","77422","Christian County, Missouri"
"0500000US29045","7139","Clark County, Missouri"
"0500000US29047","221939","Clay County, Missouri"
"0500000US29049","20743","Clinton County, Missouri"
"0500000US29051","75990","Cole County, Missouri"
"0500000US29053","17601","Cooper County, Missouri"
"0500000US29055","24696","Crawford County, Missouri"
"0500000US29057","7883","Dade County, Missouri"
"0500000US29059","16777","Dallas County, Missouri"
"0500000US29061","8433","Daviess County, Missouri"
"0500000US29063","12892","DeKalb County, Missouri"
"0500000US29065","15657","Dent County, Missouri"
"0500000US29067","13684","Douglas County, Missouri"
"0500000US29069","31953","Dunklin County, Missouri"
"0500000US29071","101492","Franklin County, Missouri"
"0500000US29073","15222","Gasconade County, Missouri"
"0500000US29075","6738","Gentry County, Missouri"
"0500000US29077","275174","Greene County, Missouri"
"0500000US29079","10261","Grundy County, Missouri"
"0500000US29081","8957","Harrison County, Missouri"
"0500000US29083","22272","Henry County, Missouri"
"0500000US29085","9627","Hickory County, Missouri"
"0500000US29087","4912","Holt County, Missouri"
"0500000US29089","10144","Howard County, Missouri"
"0500000US29091","40400","Howell County, Missouri"
"0500000US29093","10630","Iron County, Missouri"
"0500000US29095","674158","Jackson County, Missouri"
"0500000US29097","117404","Jasper County, Missouri"
"0500000US29099","218733","Jefferson County, Missouri"
"0500000US29101","52595","Johnson County, Missouri"
"0500000US29103","4131","Knox County, Missouri"
"0500000US29105","35571","Laclede County, Missouri"
"0500000US29107","33381","Lafayette County, Missouri"
"0500000US29109","38634","Lawrence County, Missouri"
"0500000US29111","10211","Lewis County, Missouri"
"0500000US29113","52566","Lincoln County, Missouri"
"0500000US29115","12761","Linn County, Missouri"
"0500000US29117","15195","Livingston County, Missouri"
"0500000US29119","23083","McDonald County, Missouri"
"0500000US29121","15566","Macon County, Missouri"
"0500000US29123","12226","Madison County, Missouri"
"0500000US29125","9176","Maries County, Missouri"
"0500000US29127","28781","Marion County, Missouri"
"0500000US29129","3785","Mercer County, Missouri"
"0500000US29131","24748","Miller County, Missouri"
"0500000US29133","14358","Mississippi County, Missouri"
"0500000US29135","15607","Moniteau County, Missouri"
"0500000US29137","8840","Monroe County, Missouri"
"0500000US29139","12236","Montgomery County, Missouri"
"0500000US29141","20565","Morgan County, Missouri"
"0500000US29143","18956","New Madrid County, Missouri"
"0500000US29145","58114","Newton County, Missouri"
"0500000US29147","23370","Nodaway County, Missouri"
"0500000US29149","10881","Oregon County, Missouri"
"0500000US29151","13878","Osage County, Missouri"
"0500000US29153","9723","Ozark County, Missouri"
"0500000US29155","18296","Pemiscot County, Missouri"
"0500000US29157","18971","Perry County, Missouri"
"0500000US29159","42201","Pettis County, Missouri"
"0500000US29161","45156","Phelps County, Missouri"
"0500000US29163","18516","Pike County, Missouri"
"0500000US29165","89322","Platte County, Missouri"
"0500000US29167","31137","Polk County, Missouri"
"0500000US29169","52274","Pulaski County, Missouri"
"0500000US29171","4979","Putnam County, Missouri"
"0500000US29173","10167","Ralls County, Missouri"
"0500000US29175","25414","Randolph County, Missouri"
"0500000US29177","23494","Ray County, Missouri"
"0500000US29179","6696","Reynolds County, Missouri"
"0500000US29181","14100","Ripley County, Missouri"
"0500000US29183","360485","St. Charles County, Missouri"
"0500000US29185","9805","St. Clair County, Missouri"
"0500000US29186","18145","Ste. Genevieve County, Missouri"
"0500000US29187","65359","St. Francois County, Missouri"
"0500000US29189","998954","St. Louis County, Missouri"
"0500000US29195","23370","Saline County, Missouri"
"0500000US29197","4431","Schuyler County, Missouri"
"0500000US29199","4843","Scotland County, Missouri"
"0500000US29201","39191","Scott County, Missouri"
"0500000US29203","8441","Shannon County, Missouri"
"0500000US29205","6373","Shelby County, Missouri"
"0500000US29207","29968","Stoddard County, Missouri"
"0500000US29209","32202","Stone County, Missouri"
"0500000US29211","6714","Sullivan County, Missouri"
"0500000US29213","51675","Taney County, Missouri"
"0500000US29215","26008","Texas County, Missouri"
"0500000US29217","21159","Vernon County, Missouri"
"0500000US29219","32513","Warren County, Missouri"
"0500000US29221","25195","Washington County, Missouri"
"0500000US29223","13521","Wayne County, Missouri"
"0500000US29225","36202","Webster County, Missouri"
"0500000US29227","2171","Worth County, Missouri"
"0500000US29229","18815","Wright County, Missouri"
"0500000US29510","319294","St. Louis city, Missouri"
"0500000US30001","9246","Beaverhead County, Montana"
"0500000US30003","12865","Big Horn County, Montana"
"0500000US30005","6491","Blaine County, Montana"
"0500000US30007","5612","Broadwater County, Montana"
"0500000US30009","10078","Carbon County, Montana"
"0500000US30011","1160","Carter County, Montana"
"0500000US30013","81327","Cascade County, Montana"
"0500000US30015","5813","Chouteau County, Montana"
"0500000US30017","11699","Custer County, Montana"
"0500000US30019","1751","Daniels County, Montana"
"0500000US30021","8966","Dawson County, Montana"
"0500000US30023","9298","Deer Lodge County, Montana"
"0500000US30025","2890","Fallon County, Montana"
"0500000US30027","11586","Fergus County, Montana"
"0500000US30029","90928","Flathead County, Montana"
"0500000US30031","89513","Gallatin County, Montana"
"0500000US30033","1206","Garfield County, Montana"
"0500000US30035","13399","Glacier County, Montana"
"0500000US30037","884","Golden Valley County, Montana"
"0500000US30039","3079","Granite County, Montana"
"0500000US30041","16096","Hill County, Montana"
"0500000US30043","11406","Jefferson County, Montana"
"0500000US30045","2072","Judith Basin County, Montana"
"0500000US30047","28746","Lake County, Montana"
"0500000US30049","63395","Lewis and Clark County, Montana"
"0500000US30051","2339","Liberty County, Montana"
"0500000US30053","19687","Lincoln County, Montana"
"0500000US30055","1734","McCone County, Montana"
"0500000US30057","7691","Madison County, Montana"
"0500000US30059","1891","Meagher County, Montana"
"0500000US30061","4223","Mineral County, Montana"
"0500000US30063","109299","Missoula County, Montana"
"0500000US30065","4538","Musselshell County, Montana"
"0500000US30067","15636","Park County, Montana"
"0500000US30069","494","Petroleum County, Montana"
"0500000US30071","4253","Phillips County, Montana"
"0500000US30073","6153","Pondera County, Montana"
"0500000US30075","1743","Powder River County, Montana"
"0500000US30077","7027","Powell County, Montana"
"0500000US30079","1179","Prairie County, Montana"
"0500000US30081","40212","Ravalli County, Montana"
"0500000US30083","9746","Richland County, Montana"
"0500000US30085","10425","Roosevelt County, Montana"
"0500000US30087","9233","Rosebud County, Montana"
"0500000US30089","11413","Sanders County, Montana"
"0500000US30091","3384","Sheridan County, Montana"
"0500000US30093","34200","Silver Bow County, Montana"
"0500000US30095","9117","Stillwater County, Montana"
"0500000US30097","3651","Sweet Grass County, Montana"
"0500000US30099","6073","Teton County, Montana"
"0500000US30101","5324","Toole County, Montana"
"0500000US30103","718","Treasure County, Montana"
"0500000US30105","7369","Valley County, Montana"
"0500000US30107","2168","Wheatland County, Montana"
"0500000US30109","1017","Wibaux County, Montana"
"0500000US30111","147972","Yellowstone County, Montana"
"0500000US31001","31364","Adams County, Nebraska"
"0500000US31003","6685","Antelope County, Nebraska"
"0500000US31005","460","Arthur County, Nebraska"
"0500000US31007","690","Banner County, Nebraska"
"0500000US31009","478","Blaine County, Nebraska"
"0500000US31011","5505","Boone County, Nebraska"
"0500000US31013","11308","Box Butte County, Nebraska"
"0500000US31015","2099","Boyd County, Nebraska"
"0500000US31017","3145","Brown County, Nebraska"
"0500000US31019","46102","Buffalo County, Nebraska"
"0500000US31021","6858","Burt County, Nebraska"
"0500000US31023","8395","Butler County, Nebraska"
"0500000US31025","25241","Cass County, Nebraska"
"0500000US31027","8852","Cedar County, Nebraska"
"0500000US31029","3966","Chase County, Nebraska"
"0500000US31031","5713","Cherry County, Nebraska"
"0500000US31033","9998","Cheyenne County, Nebraska"
"0500000US31035","6542","Clay County, Nebraska"
"0500000US31037","10515","Colfax County, Nebraska"
"0500000US31039","9139","Cuming County, Nebraska"
"0500000US31041","10939","Custer County, Nebraska"
"0500000US31043","21006","Dakota County, Nebraska"
"0500000US31045","9182","Dawes County, Nebraska"
"0500000US31047","24326","Dawson County, Nebraska"
"0500000US31049","1941","Deuel County, Nebraska"
"0500000US31051","6000","Dixon County, Nebraska"
"0500000US31053","36691","Dodge County, Nebraska"
"0500000US31055","517110","Douglas County, Nebraska"
"0500000US31057","2008","Dundy County, Nebraska"
"0500000US31059","5890","Fillmore County, Nebraska"
"0500000US31061","3225","Franklin County, Nebraska"
"0500000US31063","2756","Frontier County, Nebraska"
"0500000US31065","4959","Furnas County, Nebraska"
"0500000US31067","22311","Gage County, Nebraska"
"0500000US31069","2057","Garden County, Nebraska"
"0500000US31071","2049","Garfield County, Nebraska"
"0500000US31073","2044","Gosper County, Nebraska"
"0500000US31075","614","Grant County, Nebraska"
"0500000US31077","2538","Greeley County, Nebraska"
"0500000US31079","58607","Hall County, Nebraska"
"0500000US31081","9124","Hamilton County, Nebraska"
"0500000US31083","3423","Harlan County, Nebraska"
"0500000US31085","967","Hayes County, Nebraska"
"0500000US31087","2908","Hitchcock County, Nebraska"
"0500000US31089","10435","Holt County, Nebraska"
"0500000US31091","736","Hooker County, Nebraska"
"0500000US31093","6274","Howard County, Nebraska"
"0500000US31095","7547","Jefferson County, Nebraska"
"0500000US31097","5217","Johnson County, Nebraska"
"0500000US31099","6489","Kearney County, Nebraska"
"0500000US31101","8368","Keith County, Nebraska"
"0500000US31103","824","Keya Paha County, Nebraska"
"0500000US31105","3821","Kimball County, Nebraska"
"0500000US31107","8701","Knox County, Nebraska"
"0500000US31109","285407","Lancaster County, Nebraska"
"0500000US31111","36288","Lincoln County, Nebraska"
"0500000US31113","763","Logan County, Nebraska"
"0500000US31115","632","Loup County, Nebraska"
"0500000US31117","539","McPherson County, Nebraska"
"0500000US31119","34876","Madison County, Nebraska"
"0500000US31121","7845","Merrick County, Nebraska"
"0500000US31123","5042","Morrill County, Nebraska"
"0500000US31125","3735","Nance County, Nebraska"
"0500000US31127","7248","Nemaha County, Nebraska"
"0500000US31129","4500","Nuckolls County, Nebraska"
"0500000US31131","15740","Otoe County, Nebraska"
"0500000US31133","2773","Pawnee County, Nebraska"
"0500000US31135","2970","Perkins County, Nebraska"
"0500000US31137","9188","Phelps County, Nebraska"
"0500000US31139","7266","Pierce County, Nebraska"
"0500000US31141","32237","Platte County, Nebraska"
"0500000US31143","5406","Polk County, Nebraska"
"0500000US31145","11055","Red Willow County, Nebraska"
"0500000US31147","8363","Richardson County, Nebraska"
"0500000US31149","1526","Rock County, Nebraska"
"0500000US31151","14200","Saline County, Nebraska"
"0500000US31153","158840","Sarpy County, Nebraska"
"0500000US31155","20780","Saunders County, Nebraska"
"0500000US31157","36970","Scotts Bluff County, Nebraska"
"0500000US31159","16750","Seward County, Nebraska"
"0500000US31161","5469","Sheridan County, Nebraska"
"0500000US31163","3152","Sherman County, Nebraska"
"0500000US31165","1311","Sioux County, Nebraska"
"0500000US31167","6129","Stanton County, Nebraska"
"0500000US31169","5228","Thayer County, Nebraska"
"0500000US31171","647","Thomas County, Nebraska"
"0500000US31173","6940","Thurston County, Nebraska"
"0500000US31175","4260","Valley County, Nebraska"
"0500000US31177","20234","Washington County, Nebraska"
"0500000US31179","9595","Wayne County, Nebraska"
"0500000US31181","3812","Webster County, Nebraska"
"0500000US31183","818","Wheeler County, Nebraska"
"0500000US31185","13665","York County, Nebraska"
"0500000US32001","24877","Churchill County, Nevada"
"0500000US32003","1951269","Clark County, Nevada"
"0500000US32005","46997","Douglas County, Nevada"
"0500000US32007","48818","Elko County, Nevada"
"0500000US32009","783","Esmeralda County, Nevada"
"0500000US32011","1987","Eureka County, Nevada"
"0500000US32013","16528","Humboldt County, Nevada"
"0500000US32015","5775","Lander County, Nevada"
"0500000US32017","5345","Lincoln County, Nevada"
"0500000US32019","51980","Lyon County, Nevada"
"0500000US32021","4772","Mineral County, Nevada"
"0500000US32023","43946","Nye County, Nevada"
"0500000US32027","6753","Pershing County, Nevada"
"0500000US32029","4010","Storey County, Nevada"
"0500000US32031","421407","Washoe County, Nevada"
"0500000US32033","10030","White Pine County, Nevada"
"0500000US32510","55274","Carson City, Nevada"
"0500000US33001","60088","Belknap County, New Hampshire"
"0500000US33003","47818","Carroll County, New Hampshire"
"0500000US33005","77117","Cheshire County, New Hampshire"
"0500000US33007","33055","Coos County, New Hampshire"
"0500000US33009","89118","Grafton County, New Hampshire"
"0500000US33011","400721","Hillsborough County, New Hampshire"
"0500000US33013","146445","Merrimack County, New Hampshire"
"0500000US33015","295223","Rockingham County, New Hampshire"
"0500000US33017","123143","Strafford County, New Hampshire"
"0500000US33019","43742","Sullivan County, New Hampshire"
"0500000US34001","274549","Atlantic County, New Jersey"
"0500000US34003","905116","Bergen County, New Jersey"
"0500000US34005","448734(r46247)","Burlington County, New Jersey"
"0500000US34007","513657(r46259)","Camden County, New Jersey"
"0500000US34009","97265","Cape May County, New Jersey"
"0500000US34011","156898","Cumberland County, New Jersey"
"0500000US34013","783969","Essex County, New Jersey"
"0500000US34015","288288","Gloucester County, New Jersey"
"0500000US34017","634266(r46393)","Hudson County, New Jersey"
